Northing,Easting,Date,Time,Depth,Sec- no,field_7,Distance,WL,RL
2646850.139999999664724,715621.430000000051223,22-11-2024,0.691130208,7.020000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.060000000000000
2646851.649999999906868,715622.239999999990687,22-11-2024,0.691141551,7.080000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.120000000000000
2646853.160000000149012,715623.020000000135042,22-11-2024,0.691155093,7.140000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.180000000000000
2646854.660000000149012,715623.839999999967404,22-11-2024,0.691164468,7.200000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.240000000000000
2646856.229999999981374,715624.609999999986030,22-11-2024,0.691176736,7.270000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.310000000000000
2646857.810000000055879,715625.410000000032596,22-11-2024,0.691187963,7.340000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.380000000000000
2646859.439999999944121,715626.209999999962747,22-11-2024,0.691199769,7.430000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.470000000000000
2646861.120000000111759,715627.010000000009313,22-11-2024,0.691212963,7.540000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.580000000000000
2646862.810000000055879,715627.819999999948777,22-11-2024,0.691222917,7.640000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.680000000000000
2646864.540000000037253,715628.579999999958090,22-11-2024,0.691234606,7.740000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.780000000000000
2646866.270000000484288,715629.290000000037253,22-11-2024,0.691245486,7.830000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.870000000000000
2646867.959999999962747,715629.939999999944121,22-11-2024,0.691258102,7.900000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.940000000000000
2646869.620000000111759,715630.569999999948777,22-11-2024,0.691270949,7.960000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.000000000000000
2646871.259999999776483,715631.160000000032596,22-11-2024,0.691280556,8.029999999999999,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.070000000000000
2646872.879999999888241,715631.729999999981374,22-11-2024,0.691292245,8.090000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.130000000000000
2646874.509999999776483,715632.310000000055879,22-11-2024,0.691303241,8.140000000000002,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.180000000000000
2646876.109999999869615,715632.929999999934807,22-11-2024,0.691314931,8.190000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.230000000000000
2646877.720000000204891,715633.540000000037253,22-11-2024,0.691328241,8.220000000000002,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.260000000000000
2646879.330000000074506,715634.170000000041910,22-11-2024,0.691338079,8.210000000000003,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.250000000000000
2646880.910000000149012,715634.810000000055879,22-11-2024,0.691349884,8.199999999999999,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.240000000000000
2646882.479999999981374,715635.479999999981374,22-11-2024,0.691361227,8.190000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.230000000000000
2646884.040000000037253,715636.150000000023283,22-11-2024,0.691372917,8.170000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.210000000000000
2646885.620000000111759,715636.819999999948777,22-11-2024,0.691387037,8.160000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.200000000000000
2646887.189999999944121,715637.530000000027940,22-11-2024,0.691396065,8.140000000000002,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.180000000000000
2646888.759999999776483,715638.270000000018626,22-11-2024,0.691407523,8.090000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.130000000000000
2646890.339999999850988,715639.000000000000000,22-11-2024,0.691419097,8.039999999999999,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.080000000000000
2646891.939999999944121,715639.729999999981374,22-11-2024,0.691430671,7.970000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-1.010000000000000
2646893.549999999813735,715640.449999999953434,22-11-2024,0.691444444,7.910000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.950000000000000
2646895.149999999906868,715641.180000000051223,22-11-2024,0.691453819,7.830000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.870000000000000
2646896.779999999795109,715641.939999999944121,22-11-2024,0.691465509,7.760000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.800000000000000
2646898.379999999888241,715642.680000000051223,22-11-2024,0.691477083,7.660000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.700000000000000
2646899.979999999981374,715643.439999999944121,22-11-2024,0.691488889,7.550000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.590000000000000
2646901.549999999813735,715644.209999999962747,22-11-2024,0.691502315,7.420000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.460000000000000
2646903.129999999888241,715644.979999999864958,22-11-2024,0.691512153,7.270000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.310000000000000
2646904.720000000670552,715645.760000000009313,22-11-2024,0.691523843,7.110000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.150000000000000
2646906.290000000037253,715646.540000000037253,22-11-2024,0.691535532,6.980000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.020000000000000
2646907.859999999869615,715647.329999999958090,22-11-2024,0.691547222,6.850000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.110000000000000
2646909.439999999944121,715648.099999999976717,22-11-2024,0.691560301,6.730000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.230000000000000
2646911.040000000037253,715648.849999999976717,22-11-2024,0.691569676,6.610000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.350000000000000
2646912.629999999422580,715649.609999999986030,22-11-2024,0.691581366,6.480000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.480000000000000
2646914.209999999497086,715650.369999999995343,22-11-2024,0.691593056,6.360000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.600000000000000
2646915.799999999813735,715651.099999999976717,22-11-2024,0.691604861,6.270000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.690000000000000
2646917.410000000149012,715651.800000000046566,22-11-2024,0.691618519,6.200000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.760000000000000
2646919.020000000018626,715652.510000000009313,22-11-2024,0.691628356,6.140000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.820000000000000
2646920.640000000130385,715653.189999999944121,22-11-2024,0.691639699,6.120000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.840000000000000
2646922.259999999776483,715653.819999999832362,22-11-2024,0.691650579,6.120000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.840000000000000
2646923.899999999906868,715654.390000000013970,22-11-2024,0.691663773,6.130000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.830000000000000
2646925.569999999832362,715654.910000000032596,22-11-2024,0.691675347,6.160000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.800000000000000
2646927.270000000018626,715655.410000000032596,22-11-2024,0.691685648,6.200000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.760000000000000
2646929.009999999776483,715655.869999999995343,22-11-2024,0.691697222,6.200000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.760000000000000
2646930.779999999795109,715656.300000000046566,22-11-2024,0.691708565,6.220000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.740000000000000
2646932.509999999776483,715656.700000000069849,22-11-2024,0.69172037,6.250000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.710000000000000
2646934.189999999944121,715657.069999999948777,22-11-2024,0.691734028,6.290000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.670000000000000
2646935.770000000018626,715657.439999999944121,22-11-2024,0.691743634,6.340000000000000,31,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.620000000000000
2646953.990000000223517,715682.949999999953434,22-11-2024,0.692068403,5.800000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.160000000000000
2646953.640000000130385,715684.469999999855645,22-11-2024,0.692081019,5.790000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.170000000000000
2646953.160000000149012,715685.979999999981374,22-11-2024,0.692090741,5.770000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.190000000000000
2646952.569999999832362,715687.420000000041910,22-11-2024,0.692102431,5.730000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.230000000000000
2646951.850000000093132,715688.859999999986030,22-11-2024,0.692114005,5.670000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.290000000000000
2646951.009999999776483,715690.250000000000000,22-11-2024,0.692125231,5.610000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.350000000000000
2646950.040000000037253,715691.599999999976717,22-11-2024,0.692139005,5.550000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.410000000000000
2646948.939999999944121,715692.839999999967404,22-11-2024,0.69214838,5.450000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.510000000000000
2646947.740000000223517,715693.969999999972060,22-11-2024,0.692159954,5.350000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.610000000000000
2646946.470000000204891,715695.060000000055879,22-11-2024,0.692171759,5.240000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.720000000000000
2646945.100000000093132,715696.040000000153668,22-11-2024,0.692182986,5.110000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.850000000000000
2646943.669999999925494,715696.929999999934807,22-11-2024,0.692196991,4.990000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.970000000000000
2646942.200000000186265,715697.689999999944121,22-11-2024,0.69220625,4.840000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.120000000000000
2646940.640000000130385,715698.369999999995343,22-11-2024,0.692217708,4.690000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.270000000000000
2646939.049999999813735,715698.920000000041910,22-11-2024,0.69222963,4.550000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.410000000000000
2646937.450000000186265,715699.329999999958090,22-11-2024,0.692240972,4.430000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.530000000000000
2646935.839999999850988,715699.609999999986030,22-11-2024,0.692254167,4.320000000000001,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.640000000000000
2646934.209999999962747,715699.719999999972060,22-11-2024,0.692263889,4.210000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.750000000000000
2646932.569999999832362,715699.719999999972060,22-11-2024,0.692276157,4.110000000000001,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.850000000000000
2646930.950000000186265,715699.580000000074506,22-11-2024,0.692287269,4.010000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.950000000000000
2646929.359999999869615,715699.280000000027940,22-11-2024,0.692299074,3.910000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.050000000000000
2646927.779999999795109,715698.859999999986030,22-11-2024,0.692312731,3.820000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.140000000000000
2646926.229999999981374,715698.319999999948777,22-11-2024,0.692321875,3.700000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.260000000000000
2646924.720000000204891,715697.640000000013970,22-11-2024,0.692333796,3.620000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.340000000000000
2646923.279999999795109,715696.839999999967404,22-11-2024,0.692345949,3.540000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.420000000000000
2646921.899999999906868,715695.939999999944121,22-11-2024,0.692357639,3.470000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.490000000000000
2646920.580000000074506,715694.939999999827705,22-11-2024,0.692370602,3.410000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.550000000000000
2646919.290000000037253,715693.849999999976717,22-11-2024,0.692380556,3.360000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.600000000000000
2646918.049999999813735,715692.670000000041910,22-11-2024,0.692391667,3.320000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.640000000000000
2646916.830000000074506,715691.390000000013970,22-11-2024,0.692403009,3.300000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.660000000000000
2646915.649999999906868,715690.040000000037253,22-11-2024,0.692414583,3.290000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.670000000000000
2646914.490000000223517,715688.630000000004657,22-11-2024,0.692428935,3.290000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.670000000000000
2646913.319999999832362,715687.119999999878928,22-11-2024,0.692437963,3.310000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.650000000000000
2646912.160000000614673,715685.530000000027940,22-11-2024,0.692449769,3.350000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.610000000000000
2646911.000000000000000,715683.829999999958090,22-11-2024,0.692461458,3.410000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.550000000000000
2646909.819999999832362,715682.030000000027940,22-11-2024,0.692472338,3.500000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.460000000000000
2646908.610000000335276,715680.160000000032596,22-11-2024,0.692485995,3.620000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.340000000000000
2646907.360000000335276,715678.160000000032596,22-11-2024,0.692495602,3.800000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.160000000000000
2646906.109999999403954,715676.150000000023283,22-11-2024,0.692507176,3.990000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.970000000000000
2646904.819999999832362,715674.160000000032596,22-11-2024,0.692519097,4.190000000000001,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.770000000000000
2646903.430000000167638,715672.219999999972060,22-11-2024,0.692530556,4.400000000000001,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.560000000000000
2646901.990000000223517,715670.319999999948777,22-11-2024,0.692543634,4.610000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.350000000000000
2646900.459999999962747,715668.479999999981374,22-11-2024,0.692553241,4.830000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.130000000000000
2646898.810000000055879,715666.719999999972060,22-11-2024,0.692565046,5.060000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.900000000000000
2646897.009999999776483,715665.040000000037253,22-11-2024,0.692576968,5.310000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.650000000000000
2646895.069999999832362,715663.430000000051223,22-11-2024,0.69258831,5.530000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.430000000000000
2646893.040000000037253,715661.900000000139698,22-11-2024,0.692601389,5.760000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.200000000000000
2646890.879999999888241,715660.439999999944121,22-11-2024,0.692611343,5.960000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.000000000000000
2646888.640000000130385,715659.030000000027940,22-11-2024,0.692622917,6.110000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.850000000000000
2646886.299999999813735,715657.650000000023283,22-11-2024,0.692634375,6.250000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.710000000000000
2646883.870000000111759,715656.239999999990687,22-11-2024,0.692646065,6.370000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.590000000000000
2646881.349999999627471,715654.800000000046566,22-11-2024,0.692659838,6.470000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.490000000000000
2646878.750000000000000,715653.349999999976717,22-11-2024,0.692669329,6.590000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.370000000000000
2646876.089999999850988,715651.900000000023283,22-11-2024,0.692680787,6.710000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.250000000000000
2646873.399999999906868,715650.420000000041910,22-11-2024,0.692692593,6.800000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.160000000000000
2646870.669999999925494,715648.969999999972060,22-11-2024,0.692703819,6.850000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.110000000000000
2646867.890000000130385,715647.469999999972060,22-11-2024,0.69271713,6.870000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.090000000000000
2646865.100000000093132,715646.030000000027940,22-11-2024,0.692727315,6.860000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.100000000000000
2646862.299999999813735,715644.599999999976717,22-11-2024,0.692738889,6.850000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.110000000000000
2646859.490000000223517,715643.099999999976717,22-11-2024,0.692750347,6.810000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.150000000000000
2646856.669999999925494,715641.630000000004657,22-11-2024,0.692761806,6.760000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.200000000000000
2646853.819999999832362,715640.199999999953434,22-11-2024,0.692775694,6.750000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.210000000000000
2646850.979999999981374,715638.750000000000000,22-11-2024,0.692785185,6.720000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.240000000000000
2646848.149999999906868,715637.339999999967404,22-11-2024,0.692796875,6.660000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.300000000000000
2646845.339999999850988,715635.949999999953434,22-11-2024,0.692808449,6.580000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.380000000000000
2646842.529999999795109,715634.550000000046566,22-11-2024,0.692819907,6.490000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.470000000000000
2646839.729999999981374,715633.140000000013970,22-11-2024,0.692833565,6.470000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.490000000000000
2646836.930000000167638,715631.739999999990687,22-11-2024,0.692843287,6.480000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.480000000000000
2646834.139999999664724,715630.290000000037253,22-11-2024,0.692854861,6.500000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.460000000000000
2646831.359999999869615,715628.849999999976717,22-11-2024,0.692866667,6.500000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.460000000000000
2646828.610000000335276,715627.359999999986030,22-11-2024,0.692878241,6.550000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.410000000000000
2646825.850000000093132,715625.890000000013970,22-11-2024,0.692891319,6.590000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.370000000000000
2646823.109999999869615,715624.400000000023283,22-11-2024,0.692900926,6.630000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.330000000000000
2646820.390000000130385,715622.900000000023283,22-11-2024,0.692912384,6.690000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.270000000000000
2646817.669999999925494,715621.400000000023283,22-11-2024,0.692923727,6.790000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.170000000000000
2646814.970000000204891,715619.910000000032596,22-11-2024,0.692935532,6.940000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.020000000000000
2646812.290000000037253,715618.420000000041910,22-11-2024,0.692949421,7.110000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.150000000000000
2646809.600000000093132,715616.969999999972060,22-11-2024,0.692958796,7.250000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.290000000000000
2646806.930000000167638,715615.510000000009313,22-11-2024,0.69297037,7.380000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.420000000000000
2646804.299999999813735,715614.060000000055879,22-11-2024,0.692982176,7.510000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.550000000000000
2646801.689999999944121,715612.599999999976717,22-11-2024,0.692993403,7.640000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.680000000000000
2646799.080000000074506,715611.180000000051223,22-11-2024,0.693007407,7.770000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.810000000000000
2646796.459999999962747,715609.819999999832362,22-11-2024,0.693016782,7.890000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.930000000000000
2646793.859999999869615,715608.469999999855645,22-11-2024,0.693028241,7.880000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.920000000000000
2646791.339999999850988,715607.189999999944121,22-11-2024,0.693039583,7.870000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.910000000000000
2646788.910000000149012,715605.979999999981374,22-11-2024,0.693051505,7.780000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.820000000000000
2646786.609999999869615,715604.890000000013970,22-11-2024,0.693065046,7.620000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.660000000000000
2646784.410000000149012,715603.829999999958090,22-11-2024,0.693074653,7.470000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.510000000000000
2646782.339999999850988,715602.869999999995343,22-11-2024,0.693085764,7.220000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,-0.260000000000000
2646780.339999999850988,715601.890000000013970,22-11-2024,0.693097338,6.910000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.050000000000000
2646778.419999999925494,715600.949999999953434,22-11-2024,0.693109028,6.580000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.380000000000000
2646776.580000000074506,715600.040000000153668,22-11-2024,0.693123032,6.240000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,0.720000000000000
2646774.770000000018626,715599.199999999953434,22-11-2024,0.693132523,5.910000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.050000000000000
2646772.979999999981374,715598.390000000013970,22-11-2024,0.693144097,5.560000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.400000000000000
2646771.260000000242144,715597.619999999995343,22-11-2024,0.693155556,5.320000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.640000000000000
2646769.569999999832362,715596.939999999944121,22-11-2024,0.693167014,5.050000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,1.910000000000000
2646767.919999999925494,715596.270000000018626,22-11-2024,0.693179977,4.780000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.180000000000000
2646766.279999999795109,715595.650000000023283,22-11-2024,0.693190394,4.580000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.380000000000000
2646764.700000000186265,715595.070000000065193,22-11-2024,0.693202083,4.350000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.610000000000000
2646763.149999999906868,715594.560000000055879,22-11-2024,0.693213079,4.240000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.720000000000000
2646761.629999999888241,715594.079999999958090,22-11-2024,0.693225579,4.170000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.790000000000000
2646760.130000000353903,715593.680000000051223,22-11-2024,0.693238657,4.130000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.830000000000000
2646758.680000000633299,715593.319999999948777,22-11-2024,0.693248264,4.090000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.870000000000000
2646757.279999999795109,715593.079999999958090,22-11-2024,0.693259838,4.030000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.930000000000000
2646755.930000000167638,715592.929999999934807,22-11-2024,0.693271296,3.970000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.990000000000000
2646754.640000000130385,715592.869999999995343,22-11-2024,0.693283218,3.920000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.040000000000000
2646753.410000000614673,715592.880000000121072,22-11-2024,0.693296528,3.880000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.080000000000000
2646752.270000000018626,715592.959999999962747,22-11-2024,0.693307639,3.870000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.090000000000000
2646751.180000000167638,715593.130000000004657,22-11-2024,0.693317593,3.820000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.140000000000000
2646750.140000000130385,715593.329999999958090,22-11-2024,0.693328935,3.770000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.190000000000000
2646749.149999999906868,715593.569999999948777,22-11-2024,0.693340394,3.740000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.220000000000000
2646748.180000000167638,715593.869999999995343,22-11-2024,0.693354514,3.690000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.270000000000000
2646747.270000000018626,715594.209999999962747,22-11-2024,0.693363773,3.640000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.320000000000000
2646746.379999999888241,715594.599999999976717,22-11-2024,0.693375463,3.610000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.350000000000000
2646745.500000000000000,715595.050000000046566,22-11-2024,0.693387037,3.560000000000000,32,-9999.000000000000000,-9999.000000000000000,6.960000000000000,3.400000000000000
2646736.410000000149012,715612.500000000000000,22-11-2024,0.693643403,4.440000000000001,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.520000000000000
2646736.640000000130385,715613.400000000023283,22-11-2024,0.693652894,4.460000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.500000000000000
2646736.930000000167638,715614.329999999841675,22-11-2024,0.693664815,4.450000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.510000000000000
2646737.349999999627471,715615.280000000027940,22-11-2024,0.693676389,4.440000000000001,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.520000000000000
2646737.859999999869615,715616.250000000000000,22-11-2024,0.693687963,4.440000000000001,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.520000000000000
2646738.459999999962747,715617.219999999972060,22-11-2024,0.693701157,4.430000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.530000000000000
2646739.160000000149012,715618.199999999953434,22-11-2024,0.693710648,4.420000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.540000000000000
2646739.939999999944121,715619.229999999981374,22-11-2024,0.693723264,4.390000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.570000000000000
2646740.850000000093132,715620.260000000009313,22-11-2024,0.693734259,4.350000000000000,33,-9999.000000000000000,-9999.000000000000000,6.960000000000000,2.610000000000000
