Northing,Easting,RL
2646809.000000000000000,715600.290000000037253,2.550000000000000
2646809.000000000000000,715600.290000000037253,2.570000000000000
2646809.000000000000000,715600.290000000037253,2.600000000000000
2646809.000000000000000,715600.290000000037253,2.610000000000000
2646808.990000000223517,715600.300000000046566,2.610000000000000
2646808.990000000223517,715600.310000000055879,2.610000000000000
2646808.979999999981374,715600.310000000055879,2.610000000000000
2646808.990000000223517,715600.310000000055879,2.600000000000000
2646808.979999999981374,715600.310000000055879,2.600000000000000
2646808.979999999981374,715600.310000000055879,2.600000000000000
2646820.879999999888241,715601.579999999958090,-1.540000000000000
2646822.049999999813735,715601.810000000055879,-1.450000000000000
2646823.259999999776483,715602.119999999995343,-1.410000000000000
2646824.540000000037253,715602.520000000018626,-1.330000000000000
2646825.819999999832362,715603.050000000046566,-1.220000000000000
2646827.100000000093132,715603.660000000032596,-1.070000000000000
2646828.379999999888241,715604.400000000023283,-0.910000000000000
2646829.689999999944121,715605.300000000046566,-0.720000000000000
2646831.040000000037253,715606.430000000051223,-0.540000000000000
2646832.450000000186265,715607.609999999986030,-0.350000000000000
2646833.899999999906868,715608.839999999967404,-0.150000000000000
2646835.419999999925494,715610.130000000004657,0.050000000000000
2646837.000000000000000,715611.439999999944121,0.250000000000000
2646838.649999999906868,715612.750000000000000,0.420000000000000
2646840.419999999925494,715613.969999999972060,0.580000000000000
2646842.240000000223517,715615.160000000032596,0.710000000000000
2646844.140000000130385,715616.319999999948777,0.790000000000000
2646846.109999999869615,715617.410000000032596,0.840000000000000
2646848.109999999869615,715618.479999999981374,0.960000000000000
2646850.129999999888241,715619.540000000037253,1.090000000000000
2646852.160000000149012,715620.619999999995343,1.210000000000000
2646854.169999999925494,715621.729999999981374,1.350000000000000
2646856.160000000149012,715622.900000000023283,1.480000000000000
2646858.120000000111759,715624.130000000004657,1.620000000000000
2646860.020000000018626,715625.459999999962747,1.780000000000000
2646861.839999999850988,715626.849999999976717,1.910000000000000
2646863.669999999925494,715628.339999999967404,2.030000000000000
2646865.500000000000000,715629.890000000013970,2.140000000000000
2646867.310000000055879,715631.449999999837019,2.220000000000000
2646869.140000000130385,715632.989999999990687,2.270000000000000
2646870.950000000186265,715634.500000000000000,2.290000000000000
2646872.770000000018626,715635.969999999972060,2.270000000000000
2646874.589999999850988,715637.400000000023283,2.230000000000000
2646876.390000000130385,715638.829999999958090,2.200000000000000
2646878.209999999962747,715640.239999999990687,2.150000000000000
2646880.029999999795109,715641.660000000032596,2.060000000000000
2646881.850000000093132,715643.070000000065193,1.980000000000000
2646883.700000000186265,715644.500000000000000,1.890000000000000
2646885.509999999776483,715645.959999999962747,1.810000000000000
2646887.310000000055879,715647.459999999962747,1.760000000000000
2646889.100000000093132,715649.010000000009313,1.720000000000000
2646890.890000000130385,715650.619999999995343,1.680000000000000
2646892.680000000167638,715652.280000000027940,1.650000000000000
2646894.500000000000000,715653.939999999944121,1.620000000000000
2646896.359999999869615,715655.609999999986030,1.570000000000000
2646898.259999999776483,715657.290000000037253,1.520000000000000
2646900.200000000186265,715658.920000000041910,1.500000000000000
2646902.160000000149012,715660.510000000009313,1.480000000000000
2646904.120000000111759,715662.020000000018626,1.470000000000000
2646906.000000000000000,715663.430000000051223,1.480000000000000
2646907.799999999813735,715664.739999999990687,1.450000000000000
2646909.490000000223517,715665.920000000041910,1.400000000000000
2646911.100000000093132,715666.969999999972060,1.390000000000000
2646912.609999999869615,715667.869999999995343,1.370000000000000
2646914.000000000000000,715668.660000000032596,1.360000000000000
2646915.299999999813735,715669.319999999948777,1.340000000000000
2646916.490000000223517,715669.890000000013970,1.340000000000000
2646924.759999999776483,715665.530000000027940,0.050000000000000
2646924.299999999813735,715664.880000000121072,0.080000000000000
2646923.729999999981374,715664.190000000060536,0.110000000000000
2646923.069999999832362,715663.449999999837019,0.140000000000000
2646922.319999999832362,715662.689999999944121,0.170000000000000
2646921.479999999981374,715661.920000000041910,0.200000000000000
2646920.560000000055879,715661.109999999986030,0.210000000000000
2646919.560000000055879,715660.280000000027940,0.230000000000000
2646918.479999999981374,715659.400000000023283,0.230000000000000
2646917.339999999850988,715658.489999999990687,0.210000000000000
2646916.129999999888241,715657.530000000027940,0.160000000000000
2646914.879999999888241,715656.550000000162981,0.050000000000000
2646913.600000000093132,715655.550000000046566,0.010000000000000
2646912.279999999795109,715654.540000000037253,0.000000000000000
2646910.930000000167638,715653.500000000000000,-0.010000000000000
2646909.549999999813735,715652.400000000023283,0.000000000000000
2646908.120000000111759,715651.270000000018626,0.030000000000000
2646906.660000000149012,715650.099999999860302,0.100000000000000
2646905.160000000149012,715648.900000000023283,0.180000000000000
2646903.649999999906868,715647.689999999944121,0.290000000000000
2646902.120000000111759,715646.469999999972060,0.390000000000000
2646900.569999999832362,715645.219999999972060,0.500000000000000
2646899.009999999776483,715643.939999999944121,0.660000000000000
2646897.439999999944121,715642.640000000013970,0.730000000000000
2646895.900000000372529,715641.349999999976717,0.780000000000000
2646894.379999999888241,715640.099999999976717,0.850000000000000
2646892.899999999906868,715638.890000000013970,0.890000000000000
2646891.450000000186265,715637.709999999962747,0.930000000000000
2646890.009999999776483,715636.569999999948777,0.950000000000000
2646888.600000000093132,715635.449999999837019,0.960000000000000
2646887.200000000186265,715634.359999999986030,0.960000000000000
2646885.799999999813735,715633.300000000046566,1.010000000000000
2646884.419999999925494,715632.270000000018626,1.070000000000000
2646883.049999999813735,715631.270000000018626,1.150000000000000
2646881.689999999944121,715630.310000000055879,1.220000000000000
2646880.379999999888241,715629.380000000004657,1.280000000000000
2646879.080000000074506,715628.489999999990687,1.320000000000000
2646877.799999999348074,715627.609999999986030,1.350000000000000
2646876.520000000018626,715626.719999999972060,1.360000000000000
2646875.240000000223517,715625.849999999976717,1.320000000000000
2646873.959999999962747,715624.979999999864958,1.270000000000000
2646872.689999999944121,715624.130000000004657,1.200000000000000
2646871.430000000167638,715623.290000000037253,1.110000000000000
2646870.189999999944121,715622.479999999981374,1.010000000000000
2646868.969999999739230,715621.689999999944121,0.900000000000000
2646867.770000000018626,715620.910000000032596,0.800000000000000
2646866.580000000074506,715620.150000000023283,0.700000000000000
2646865.399999999906868,715619.390000000013970,0.610000000000000
2646864.230000000447035,715618.609999999869615,0.520000000000000
2646863.060000000055879,715617.829999999958090,0.440000000000000
2646861.899999999906868,715617.040000000037253,0.400000000000000
2646860.750000000000000,715616.260000000009313,0.360000000000000
2646859.619999999646097,715615.479999999981374,0.330000000000000
2646858.500000000465661,715614.699999999953434,0.310000000000000
2646857.379999999888241,715613.910000000032596,0.290000000000000
2646856.279999999795109,715613.109999999986030,0.270000000000000
2646855.189999999944121,715612.319999999948777,0.240000000000000
2646854.109999999869615,715611.530000000144355,0.210000000000000
2646853.039999999571592,715610.729999999981374,0.160000000000000
2646851.970000000204891,715609.939999999944121,0.100000000000000
2646850.910000000149012,715609.140000000013970,0.030000000000000
2646849.850000000093132,715608.349999999976717,-0.050000000000000
2646848.790000000037253,715607.560000000055879,-0.190000000000000
2646847.729999999981374,715606.770000000018626,-0.320000000000000
2646846.689999999944121,715605.979999999981374,-0.460000000000000
2646845.640000000130385,715605.189999999944121,-0.600000000000000
2646844.589999999850988,715604.400000000023283,-0.740000000000000
2646843.549999999813735,715603.619999999995343,-0.890000000000000
2646842.500000000465661,715602.849999999976717,-1.040000000000000
2646841.439999999944121,715602.079999999958090,-1.190000000000000
2646840.379999999888241,715601.310000000055879,-1.330000000000000
2646839.319999999832362,715600.560000000055879,-1.470000000000000
2646838.279999999795109,715599.809999999939464,-1.590000000000000
2646837.240000000223517,715599.079999999958090,-1.660000000000000
2646836.229999999981374,715598.359999999986030,-1.730000000000000
2646835.189999999944121,715597.660000000032596,-1.790000000000000
2646834.169999999925494,715596.989999999990687,-1.860000000000000
2646833.120000000111759,715596.339999999967404,-1.930000000000000
2646832.129999999888241,715595.699999999953434,-1.980000000000000
2646831.160000000149012,715595.109999999986030,-2.020000000000000
2646830.229999999981374,715594.540000000037253,-1.940000000000000
2646829.330000000540167,715593.999999999883585,-1.770000000000000
2646828.450000000186265,715593.469999999972060,-1.570000000000000
2646827.619999999646097,715592.949999999953434,-1.300000000000000
2646826.830000000540167,715592.430000000051223,-1.000000000000000
2646826.069999999832362,715591.910000000032596,-0.690000000000000
2646825.350000000093132,715591.380000000004657,-0.340000000000000
2646824.669999999925494,715590.859999999986030,0.130000000000000
2646824.069999999366701,715590.349999999976717,0.610000000000000
2646823.580000000074506,715589.880000000004657,1.070000000000000
2646823.180000000167638,715589.410000000032596,1.620000000000000
2646822.810000000055879,715588.910000000032596,2.100000000000000
2646822.470000000204891,715588.410000000032596,2.490000000000000
2646822.160000000149012,715587.890000000013970,2.840000000000000
2646821.879999999888241,715587.380000000004657,3.150000000000000
2646821.680000000167638,715586.890000000013970,3.430000000000000
2646821.540000000037253,715586.449999999953434,3.640000000000000
2646821.419999999925494,715586.020000000018626,3.840000000000000
2646821.339999999850988,715585.579999999958090,3.940000000000000
2646821.379999999888241,715585.229999999981374,4.060000000000000
2646821.459999999962747,715584.969999999972060,4.240000000000000
2646827.600000000093132,715584.109999999986030,0.200000000000000
2646828.319999999832362,715584.139999999897555,-0.280000000000000
2646829.060000000055879,715584.190000000060536,-0.510000000000000
2646829.810000000055879,715584.190000000060536,-0.730000000000000
2646830.580000000540167,715584.229999999981374,-0.920000000000000
2646831.370000000577420,715584.260000000009313,-1.080000000000000
2646832.189999999944121,715584.339999999967404,-1.220000000000000
2646833.009999999776483,715584.459999999962747,-1.530000000000000
2646833.839999999850988,715584.660000000032596,-1.840000000000000
